;Steps
175;36.0
176;28.0
177;105.0
178;25.0
179;52.0
180;35.0
181;27.0
182;45.0
183;22.0
184;124.0
185;35.0
186;97.0
187;32.0
188;21.0
189;26.0
190;31.0
191;34.0
192;21.0
193;25.0
194;37.0
195;27.0
196;46.0
197;91.0
198;55.0
199;68.0
200;26.0
201;30.0
202;41.0
203;52.0
204;41.0
205;37.0
206;24.0
207;28.0
208;43.0
209;35.0
210;29.0
211;69.0
212;32.0
213;28.0
214;53.0
215;35.0
216;45.0
217;37.0
218;21.0
219;33.0
220;59.0
221;64.0
222;36.0
223;58.0
224;30.0
225;49.0
226;46.0
227;56.0
228;21.0
229;22.0
230;20.0
231;29.0
232;55.0
233;25.0
234;32.0
235;37.0
236;56.0
237;49.0
238;23.0
239;40.0
240;38.0
241;31.0
242;28.0
243;36.0
244;32.0
245;36.0
246;53.0
247;30.0
248;27.0
249;41.0
250;35.0
251;58.0
252;30.0
253;45.0
254;23.0
255;32.0
256;24.0
257;36.0
258;23.0
259;33.0
260;31.0
261;50.0
262;30.0
263;22.0
264;20.0
265;101.0
266;28.0
267;46.0
268;20.0
269;73.0
270;28.0
271;32.0
272;24.0
273;20.0
274;21.0
275;29.0
276;28.0
277;40.0
278;33.0
279;44.0
280;51.0
281;36.0
282;20.0
283;18.0
284;39.0
285;23.0
286;37.0
287;37.0
288;47.0
289;74.0
290;29.0
291;26.0
292;21.0
293;23.0
294;38.0
295;37.0
296;19.0
297;50.0
298;26.0
299;38.0
300;37.0
301;35.0
302;25.0
303;30.0
304;38.0
305;32.0
306;28.0
307;49.0
308;33.0
309;27.0
310;20.0
311;41.0
312;47.0
313;20.0
314;64.0
315;22.0
316;25.0
317;56.0
318;26.0
319;30.0
320;39.0
321;25.0
322;24.0
323;23.0
324;24.0
325;33.0
326;27.0
327;22.0
328;35.0
329;25.0
330;18.0
331;31.0
332;55.0
333;21.0
334;29.0
335;43.0
336;22.0
337;31.0
338;28.0
339;30.0
340;23.0
341;31.0
342;59.0
343;43.0
344;21.0
345;32.0
346;43.0
347;39.0
348;25.0
349;19.0
350;34.0
351;29.0
352;43.0
353;19.0
354;46.0
355;29.0
356;31.0
357;25.0
358;33.0
359;24.0
360;33.0
361;29.0
362;25.0
363;26.0
364;47.0
365;30.0
366;39.0
367;36.0
368;45.0
369;32.0
370;23.0
371;34.0
372;21.0
373;25.0
374;24.0
375;39.0
376;19.0
377;24.0
378;45.0
379;24.0
380;32.0
381;24.0
382;47.0
383;32.0
384;15.0
385;40.0
386;33.0
387;21.0
388;22.0
389;29.0
390;22.0
391;31.0
392;35.0
393;34.0
394;23.0
395;24.0
396;35.0
397;38.0
398;24.0
399;27.0
400;20.0
401;50.0
402;23.0
403;38.0
404;30.0
405;30.0
406;28.0
407;28.0
408;32.0
409;24.0
410;28.0
411;27.0
412;22.0
413;26.0
414;27.0
415;15.0
416;21.0
417;34.0
418;42.0
419;19.0
420;30.0
421;23.0
422;20.0
423;30.0
424;23.0
425;31.0
426;24.0
427;18.0
428;29.0
429;42.0
430;35.0
431;17.0
432;32.0
433;30.0
434;30.0
435;20.0
436;16.0
437;18.0
438;20.0
439;42.0
440;27.0
441;36.0
442;26.0
443;29.0
444;29.0
445;27.0
446;39.0
447;31.0
448;17.0
449;19.0
450;21.0
451;31.0
452;22.0
453;32.0
454;29.0
455;21.0
456;22.0
457;25.0
458;31.0
459;26.0
460;28.0
461;27.0
462;28.0
463;39.0
464;29.0
465;18.0
466;17.0
467;47.0
468;25.0
469;27.0
470;24.0
471;29.0
472;18.0
473;24.0
474;22.0
475;27.0
476;21.0
477;24.0
478;24.0
479;18.0
480;40.0
481;21.0
482;27.0
483;17.0
484;31.0
485;27.0
486;28.0
487;22.0
488;26.0
489;24.0
490;21.0
491;24.0
492;23.0
493;25.0
494;28.0
495;28.0
496;19.0
497;32.0
498;31.0
499;18.0
500;30.0
501;48.0
502;23.0
503;21.0
504;35.0
505;21.0
506;21.0
507;25.0
508;17.0
509;34.0
510;19.0
511;30.0
512;24.0
513;20.0
514;28.0
515;28.0
516;16.0
517;21.0
518;18.0
519;24.0
520;26.0
521;27.0
522;20.0
523;20.0
524;25.0
525;19.0
526;25.0
527;29.0
528;35.0
529;27.0
530;23.0
531;26.0
532;18.0
533;29.0
534;21.0
535;17.0
536;32.0
537;31.0
538;18.0
539;23.0
540;24.0
541;36.0
542;18.0
543;40.0
544;23.0
545;17.0
546;26.0
547;19.0
548;17.0
549;22.0
550;20.0
551;30.0
552;15.0
553;21.0
554;24.0
555;26.0
556;29.0
557;17.0
558;29.0
559;27.0
560;26.0
561;25.0
562;19.0
563;23.0
564;31.0
565;39.0
566;17.0
567;27.0
568;28.0
569;24.0
570;19.0
571;19.0
572;20.0
573;30.0
574;26.0
575;25.0
576;40.0
577;29.0
578;18.0
579;22.0
580;32.0
581;21.0
582;22.0
583;21.0
584;24.0
585;21.0
586;41.0
587;19.0
588;17.0
589;23.0
590;16.0
591;35.0
592;18.0
593;16.0
594;18.0
595;20.0
596;20.0
597;16.0
598;21.0
599;20.0
600;17.0
601;34.0
602;22.0
603;24.0
604;21.0
605;23.0
606;17.0
607;22.0
608;26.0
609;30.0
610;23.0
611;15.0
612;16.0
613;23.0
614;27.0
615;16.0
616;31.0
617;20.0
618;18.0
619;18.0
620;31.0
621;24.0
622;24.0
623;21.0
624;16.0
625;29.0
626;25.0
627;21.0
628;18.0
629;23.0
630;25.0
631;27.0
632;16.0
633;26.0
634;15.0
635;18.0
636;17.0
637;18.0
638;28.0
639;25.0
640;22.0
641;19.0
642;27.0
643;30.0
644;17.0
645;22.0
646;29.0
647;33.0
648;17.0
649;18.0
650;18.0
651;20.0
652;35.0
653;18.0
654;30.0
655;20.0
656;17.0
657;22.0
658;15.0
659;20.0
660;19.0
661;28.0
662;21.0
663;21.0
664;24.0
665;24.0
666;22.0
667;16.0
668;18.0
669;19.0
670;17.0
671;21.0
672;31.0
673;20.0
674;17.0
675;21.0
676;17.0
677;20.0
678;22.0
679;16.0
680;17.0
681;17.0
682;23.0
683;15.0
684;15.0
685;20.0
686;24.0
687;16.0
688;16.0
689;17.0
690;15.0
691;27.0
692;17.0
693;16.0
694;19.0
695;19.0
696;17.0
697;18.0
698;28.0
699;15.0
700;17.0
701;18.0
702;22.0
703;15.0
704;20.0
705;34.0
706;15.0
707;23.0
708;25.0
709;18.0
710;15.0
711;17.0
712;16.0
713;15.0
714;33.0
715;20.0
716;15.0
717;22.0
718;25.0
719;18.0
720;16.0
721;26.0
722;34.0
723;17.0
724;21.0
725;15.0
726;19.0
727;22.0
728;16.0
729;19.0
730;17.0
731;21.0
732;19.0
733;22.0
734;15.0
735;27.0
736;29.0
737;15.0
738;19.0
739;17.0
740;38.0
741;22.0
742;16.0
743;32.0
744;20.0
745;15.0
746;15.0
747;25.0
748;19.0
749;21.0
750;15.0
751;19.0
752;16.0
753;24.0
754;16.0
755;18.0
756;15.0
757;15.0
758;16.0
759;18.0
760;19.0
761;15.0
762;15.0
763;16.0
764;16.0
765;18.0
766;27.0
767;20.0
768;15.0
769;19.0
770;18.0
771;24.0
772;16.0
773;19.0
774;17.0
775;18.0
776;19.0
777;15.0
778;17.0
779;22.0
780;16.0
781;22.0
782;15.0
783;21.0
784;24.0
785;19.0
786;22.0
787;19.0
788;17.0
789;17.0
790;19.0
791;18.0
792;19.0
793;16.0
794;16.0
795;15.0
796;16.0
797;24.0
798;16.0
799;17.0
800;26.0
801;21.0
802;18.0
803;19.0
804;16.0
805;15.0
806;28.0
807;15.0
808;16.0
809;16.0
810;16.0
811;15.0
812;15.0
813;22.0
814;18.0
815;16.0
816;15.0
817;15.0
818;30.0
819;19.0
820;31.0
821;16.0
822;18.0
823;15.0
824;24.0
825;18.0
826;21.0
827;15.0
828;16.0
829;15.0
830;21.0
831;16.0
832;19.0
833;25.0
834;17.0
835;15.0
836;18.0
837;17.0
838;15.0
839;18.0
840;15.0
841;16.0
842;15.0
843;16.0
844;16.0
845;19.0
846;15.0
847;18.0
848;16.0
849;18.0
850;15.0
851;20.0
852;19.0
853;29.0
854;28.0
855;17.0
856;23.0
857;15.0
858;17.0
859;23.0
860;18.0
861;32.0
862;19.0
863;17.0
864;21.0
865;21.0
866;21.0
867;18.0
868;25.0
869;18.0
870;19.0
871;17.0
872;16.0
873;18.0
874;19.0
875;24.0
876;27.0
877;22.0
878;33.0
879;26.0
880;19.0
881;17.0
882;18.0
883;18.0
884;22.0
885;27.0
886;18.0
887;27.0
888;16.0
889;21.0
890;18.0
891;19.0
892;15.0
893;16.0
894;22.0
895;15.0
896;17.0
897;19.0
898;18.0
899;23.0
900;15.0
901;19.0
902;21.0
903;16.0
904;15.0
905;29.0
906;18.0
907;16.0
908;18.0
909;19.0
910;23.0
911;15.0
912;22.0
913;15.0
914;22.0
915;15.0
916;31.0
917;15.0
918;18.0
919;18.0
920;17.0
921;15.0
922;18.0
923;17.0
924;21.0
925;15.0
926;16.0
927;19.0
928;15.0
929;41.0
930;15.0
931;15.0
932;17.0
933;15.0
934;19.0
935;15.0
936;24.0
937;22.0
938;16.0
939;16.0
940;24.0
941;20.0
942;16.0
943;16.0
944;17.0
945;15.0
946;17.0
947;16.0
948;15.0
949;24.0
950;23.0
951;23.0
952;25.0
953;20.0
954;20.0
955;21.0
956;28.0
957;25.0
958;15.0
959;15.0
960;21.0
961;18.0
962;17.0
963;15.0
964;24.0
965;16.0
966;17.0
967;22.0
968;22.0
969;19.0
970;20.0
971;16.0
972;22.0
973;19.0
974;17.0
975;16.0
976;18.0
977;17.0
978;15.0
979;17.0
980;18.0
981;17.0
982;17.0
983;15.0
984;16.0
985;15.0
986;19.0
987;16.0
988;19.0
989;18.0
990;18.0
991;16.0
992;21.0
993;19.0
994;21.0
995;20.0
996;18.0
997;18.0
998;16.0
999;16.0
1000;16.0
1001;16.0
1002;17.0
1003;32.0
1004;20.0
1005;20.0
1006;17.0
1007;22.0
1008;16.0
1009;18.0
1010;20.0
1011;23.0
1012;19.0
1013;16.0
1014;16.0
1015;15.0
1016;17.0
1017;17.0
1018;19.0
1019;20.0
1020;15.0
1021;16.0
1022;19.0
1023;15.0
1024;16.0
1025;21.0
1026;16.0
1027;22.0
1028;21.0
1029;15.0
1030;18.0
1031;18.0
1032;20.0
1033;17.0
1034;24.0
1035;20.0
1036;15.0
1037;19.0
1038;19.0
1039;19.0
1040;20.0
1041;20.0
1042;15.0
1043;15.0
1044;22.0
1045;24.0
1046;24.0
1047;21.0
1048;20.0
1049;20.0
1050;26.0
1051;15.0
1052;23.0
1053;35.0
1054;23.0
1055;18.0
1056;17.0
1057;28.0
1058;16.0
1059;20.0
1060;24.0
1061;18.0
1062;17.0
1063;20.0
1064;17.0
1065;15.0
1066;18.0
1067;21.0
1068;17.0
1069;15.0
1070;15.0
1071;15.0
1072;17.0
1073;18.0
1074;16.0
1075;21.0
1076;16.0
1077;15.0
1078;15.0
1079;15.0
1080;16.0
1081;15.0
1082;18.0
1083;15.0
1084;15.0
1085;15.0
1086;21.0
1087;18.0
1088;16.0
1089;18.0
1090;15.0
1091;17.0
1092;17.0
1093;21.0
1094;20.0
1095;15.0
1096;17.0
1097;17.0
1098;18.0
1099;19.0
1100;15.0
1101;19.0
1102;25.0
1103;16.0
1104;17.0
1105;21.0
1106;21.0
1107;23.0
1108;17.0
1109;19.0
1110;17.0
1111;18.0
1112;15.0
1113;18.0
1114;19.0
1115;17.0
1116;18.0
1117;17.0
1118;15.0
1119;39.0
1120;16.0
1121;15.0
1122;17.0
1123;18.0
1124;16.0
1125;20.0
1126;16.0
1127;18.0
1128;15.0
1129;19.0
1130;15.0
1131;15.0
1132;15.0
1133;15.0
1134;21.0
1135;17.0
1136;15.0
1137;15.0
1138;15.0
1139;17.0
1140;17.0
1141;16.0
1142;21.0
1143;15.0
1144;24.0
1145;17.0
1146;16.0
1147;18.0
1148;16.0
1149;16.0
1150;20.0
1151;19.0
1152;16.0
1153;17.0
1154;21.0
1155;15.0
1156;16.0
1157;17.0
1158;18.0
1159;18.0
1160;17.0
1161;15.0
1162;15.0
1163;16.0
1164;15.0
1165;18.0
1166;16.0
1167;23.0
1168;16.0
1169;16.0
1170;15.0
1171;17.0
1172;20.0
1173;15.0
1174;15.0
1175;19.0
1176;15.0
1177;18.0
1178;15.0
1179;27.0
1180;39.0
1181;33.0
1182;18.0
1183;31.0
1184;18.0
1185;19.0
1186;20.0
1187;34.0
1188;20.0
1189;23.0
1190;17.0
1191;15.0
1192;19.0
1193;16.0
1194;17.0
1195;16.0
1196;15.0
1197;15.0
1198;18.0
1199;26.0
1200;20.0
1201;16.0
1202;17.0
1203;16.0
1204;17.0
1205;27.0
1206;17.0
1207;15.0
1208;16.0
1209;16.0
1210;18.0
1211;15.0
1212;16.0
1213;16.0
1214;16.0
1215;15.0
1216;15.0
1217;16.0
1218;15.0
1219;16.0
1220;18.0
1221;16.0
1222;15.0
1223;18.0
1224;15.0
1225;17.0
1226;25.0
1227;15.0
1228;16.0
1229;17.0
1230;16.0
1231;15.0
1232;20.0
1233;16.0
1234;19.0
1235;26.0
1236;15.0
1237;21.0
1238;31.0
1239;23.0
1240;15.0
1241;16.0
1242;17.0
1243;16.0
1244;16.0
1245;16.0
1246;17.0
1247;18.0
1248;15.0
1249;16.0
1250;15.0
1251;16.0
1252;16.0
1253;16.0
1254;15.0
1255;18.0
1256;17.0
1257;22.0
1258;17.0
1259;17.0
1260;22.0
1261;15.0
1262;16.0
1263;16.0
1264;28.0
1265;15.0
1266;18.0
1267;15.0
1268;18.0
1269;15.0
1270;16.0
1271;17.0
1272;17.0
1273;17.0
1274;15.0
1275;27.0
1276;15.0
1277;17.0
1278;25.0
1279;17.0
1280;16.0
1281;17.0
1282;17.0
1283;15.0
1284;17.0
1285;15.0
1286;21.0
1287;19.0
1288;15.0
1289;17.0
1290;15.0
1291;16.0
1292;15.0
1293;15.0
1294;16.0
1295;18.0
1296;18.0
1297;15.0
1298;22.0
1299;17.0
1300;16.0
1301;17.0
1302;18.0
1303;20.0
1304;16.0
1305;15.0
1306;20.0
1307;15.0
1308;15.0
1309;18.0
1310;15.0
1311;15.0
1312;15.0
1313;17.0
1314;15.0
1315;15.0
1316;16.0
1317;15.0
1318;16.0
1319;15.0
1320;15.0
1321;16.0
1322;15.0
1323;15.0
1324;15.0
1325;15.0
1326;19.0
1327;15.0
1328;17.0
1329;15.0
1330;16.0
1331;15.0
1332;16.0
1333;16.0
1334;16.0
1335;16.0
1336;18.0
1337;19.0
1338;16.0
1339;17.0
1340;16.0
1341;16.0
1342;19.0
1343;15.0
1344;19.0
1345;17.0
1346;25.0
1347;16.0
1348;20.0
1349;20.0
1350;22.0
1351;17.0
1352;17.0
1353;17.0
1354;15.0
1355;20.0
1356;15.0
1357;15.0
1358;17.0
1359;15.0
1360;16.0
1361;19.0
1362;21.0
1363;18.0
1364;15.0
1365;22.0
1366;16.0
1367;16.0
1368;18.0
1369;17.0
1370;15.0
1371;15.0
1372;15.0
1373;17.0
1374;19.0
1375;15.0
1376;15.0
1377;28.0
1378;16.0
1379;19.0
1380;16.0
1381;18.0
1382;16.0
1383;16.0
1384;17.0
1385;19.0
1386;20.0
1387;21.0
1388;27.0
1389;16.0
1390;22.0
1391;15.0
1392;15.0
1393;15.0
1394;15.0
1395;15.0
1396;23.0
1397;20.0
1398;16.0
1399;15.0
1400;20.0
1401;20.0
1402;15.0
1403;19.0
1404;15.0
1405;15.0
1406;17.0
1407;19.0
1408;15.0
1409;17.0
1410;26.0
1411;15.0
1412;17.0
1413;15.0
1414;17.0
1415;18.0
1416;18.0
1417;19.0
1418;18.0
1419;24.0
1420;21.0
1421;15.0
1422;16.0
1423;16.0
1424;18.0
1425;18.0
1426;15.0
1427;16.0
1428;18.0
1429;16.0
1430;16.0
1431;18.0
1432;15.0
1433;15.0
1434;15.0
1435;17.0
1436;16.0
1437;16.0
1438;15.0
1439;17.0
1440;23.0
1441;15.0
1442;15.0
1443;15.0
1444;15.0
1445;15.0
1446;15.0
1447;20.0
1448;17.0
1449;15.0
1450;16.0
1451;15.0
1452;23.0
1453;15.0
1454;22.0
1455;25.0
1456;18.0
1457;20.0
1458;20.0
1459;22.0
1460;20.0
1461;22.0
1462;22.0
1463;20.0
1464;18.0
1465;20.0
1466;17.0
1467;21.0
1468;19.0
1469;24.0
1470;20.0
1471;24.0
1472;21.0
1473;29.0
1474;20.0
1475;18.0
1476;25.0
1477;26.0
1478;17.0
1479;15.0
1480;17.0
1481;18.0
1482;17.0
1483;18.0
1484;17.0
1485;20.0
1486;15.0
1487;15.0
1488;16.0
1489;15.0
1490;16.0
1491;16.0
1492;17.0
1493;20.0
1494;17.0
1495;15.0
1496;16.0
1497;15.0
1498;15.0
1499;15.0
1500;19.0
1501;15.0
1502;18.0
1503;18.0
1504;24.0
1505;15.0
1506;18.0
1507;17.0
1508;18.0
1509;15.0
1510;20.0
1511;19.0
1512;18.0
1513;18.0
1514;24.0
1515;18.0
1516;15.0
1517;22.0
1518;16.0
1519;16.0
1520;17.0
1521;19.0
1522;16.0
1523;18.0
1524;15.0
1525;17.0
1526;16.0
1527;15.0
1528;16.0
1529;15.0
1530;16.0
1531;20.0
1532;23.0
1533;15.0
1534;17.0
1535;22.0
1536;15.0
1537;15.0
1538;15.0
1539;15.0
1540;18.0
1541;15.0
1542;19.0
1543;27.0
1544;16.0
1545;15.0
1546;15.0
1547;15.0
1548;24.0
1549;16.0
1550;15.0
1551;17.0
1552;15.0
1553;18.0
1554;17.0
1555;23.0
1556;17.0
1557;16.0
1558;18.0
1559;16.0
1560;20.0
1561;16.0
1562;17.0
1563;15.0
1564;18.0
1565;20.0
1566;15.0
1567;16.0
1568;18.0
1569;16.0
1570;17.0
1571;16.0
1572;15.0
1573;15.0
1574;16.0
1575;17.0
1576;16.0
1577;20.0
1578;16.0
1579;15.0
1580;15.0
1581;15.0
1582;22.0
1583;18.0
1584;18.0
1585;20.0
1586;15.0
1587;19.0
1588;21.0
1589;18.0
1590;15.0
1591;15.0
1592;26.0
1593;20.0
1594;19.0
1595;15.0
1596;20.0
1597;15.0
1598;15.0
1599;15.0
1600;20.0
1601;15.0
1602;17.0
1603;16.0
1604;24.0
1605;16.0
1606;17.0
1607;20.0
1608;19.0
1609;20.0
1610;23.0
1611;16.0
1612;30.0
1613;19.0
1614;18.0
1615;15.0
1616;20.0
1617;16.0
1618;16.0
1619;29.0
1620;15.0
1621;16.0
1622;18.0
1623;15.0
1624;19.0
1625;17.0
1626;17.0
1627;19.0
1628;16.0
1629;19.0
1630;24.0
1631;15.0
1632;15.0
1633;15.0
1634;15.0
1635;15.0
1636;21.0
1637;16.0
1638;21.0
1639;22.0
1640;19.0
1641;17.0
1642;15.0
1643;16.0
1644;21.0
1645;16.0
1646;16.0
1647;15.0
1648;15.0
1649;16.0
1650;15.0
1651;16.0
1652;17.0
1653;17.0
1654;17.0
1655;22.0
1656;15.0
1657;16.0
1658;16.0
1659;15.0
1660;20.0
1661;18.0
1662;15.0
1663;15.0
1664;17.0
1665;17.0
1666;15.0
1667;16.0
1668;32.0
1669;15.0
1670;19.0
1671;21.0
1672;24.0
1673;15.0
1674;17.0
1675;21.0
1676;15.0
1677;17.0
1678;15.0
1679;16.0
1680;15.0
1681;16.0
1682;15.0
1683;17.0
1684;19.0
1685;17.0
1686;17.0
1687;18.0
1688;17.0
1689;17.0
1690;15.0
1691;15.0
1692;23.0
1693;15.0
1694;20.0
1695;23.0
1696;16.0
1697;20.0
1698;15.0
1699;19.0
1700;16.0
1701;16.0
1702;16.0
1703;19.0
1704;17.0
1705;23.0
1706;16.0
1707;19.0
1708;15.0
1709;15.0
1710;15.0
1711;16.0
1712;15.0
1713;15.0
1714;15.0
1715;16.0
1716;21.0
1717;23.0
1718;20.0
1719;23.0
1720;15.0
1721;24.0
1722;23.0
1723;15.0
1724;15.0
1725;20.0
1726;15.0
1727;17.0
1728;19.0
1729;19.0
1730;15.0
1731;17.0
1732;16.0
1733;19.0
1734;18.0
1735;15.0
1736;18.0
1737;16.0
1738;17.0
1739;16.0
1740;25.0
1741;17.0
1742;17.0
1743;16.0
1744;21.0
1745;15.0
1746;17.0
1747;19.0
1748;16.0
1749;26.0
1750;15.0
1751;21.0
1752;20.0
1753;15.0
1754;15.0
1755;15.0
1756;16.0
1757;16.0
1758;15.0
1759;23.0
1760;15.0
1761;18.0
1762;15.0
1763;16.0
1764;18.0
1765;30.0
1766;15.0
1767;23.0
1768;20.0
1769;20.0
1770;17.0
1771;15.0
1772;17.0
1773;24.0
1774;16.0
1775;16.0
1776;20.0
1777;18.0
1778;17.0
1779;17.0
1780;19.0
1781;20.0
1782;23.0
1783;24.0
1784;19.0
1785;16.0
1786;19.0
1787;19.0
1788;21.0
1789;15.0
1790;20.0
1791;15.0
1792;18.0
1793;17.0
1794;16.0
1795;22.0
1796;16.0
1797;20.0
1798;18.0
1799;15.0
1800;23.0
1801;15.0
1802;15.0
1803;15.0
1804;16.0
1805;15.0
1806;22.0
1807;17.0
1808;15.0
1809;16.0
1810;22.0
1811;16.0
1812;15.0
1813;16.0
1814;16.0
1815;18.0
1816;15.0
1817;19.0
1818;17.0
1819;15.0
1820;28.0
1821;18.0
1822;15.0
1823;15.0
1824;25.0
1825;18.0
1826;15.0
1827;15.0
1828;16.0
1829;17.0
1830;16.0
1831;15.0
1832;15.0
1833;15.0
1834;15.0
1835;15.0
1836;15.0
1837;15.0
1838;24.0
1839;15.0
1840;20.0
1841;17.0
1842;16.0
1843;17.0
1844;15.0
1845;17.0
1846;18.0
1847;17.0
1848;16.0
1849;17.0
1850;16.0
1851;16.0
1852;22.0
1853;16.0
1854;16.0
1855;19.0
1856;20.0
1857;18.0
1858;19.0
1859;16.0
1860;17.0
1861;15.0
1862;20.0
1863;17.0
1864;18.0
1865;18.0
1866;18.0
1867;21.0
1868;15.0
1869;19.0
1870;15.0
1871;17.0
1872;19.0
1873;18.0
1874;25.0
1875;17.0
1876;17.0
1877;15.0
1878;17.0
1879;15.0
1880;17.0
1881;16.0
1882;15.0
1883;15.0
1884;18.0
1885;17.0
1886;16.0
1887;17.0
1888;17.0
1889;15.0
1890;18.0
1891;18.0
1892;15.0
1893;15.0
1894;18.0
1895;15.0
1896;15.0
1897;15.0
1898;20.0
1899;15.0
1900;15.0
1901;18.0
1902;15.0
1903;17.0
1904;15.0
1905;15.0
1906;16.0
1907;17.0
1908;15.0
1909;16.0
1910;15.0
1911;15.0
1912;24.0
1913;16.0
1914;17.0
1915;19.0
1916;20.0
1917;17.0
1918;19.0
1919;15.0
1920;17.0
1921;20.0
1922;15.0
1923;15.0
1924;16.0
1925;19.0
1926;15.0
1927;16.0
1928;15.0
1929;24.0
1930;15.0
1931;19.0
1932;17.0
1933;15.0
1934;19.0
1935;19.0
1936;17.0
1937;18.0
1938;16.0
1939;19.0
1940;15.0
1941;21.0
1942;15.0
1943;19.0
1944;15.0
1945;22.0
1946;18.0
1947;15.0
1948;15.0
1949;15.0
1950;16.0
1951;17.0
1952;16.0
1953;16.0
1954;15.0
1955;17.0
1956;18.0
1957;18.0
1958;18.0
1959;27.0
1960;22.0
1961;22.0
1962;20.0
1963;22.0
1964;23.0
1965;18.0
1966;25.0
1967;20.0
1968;21.0
1969;16.0
1970;16.0
1971;21.0
1972;18.0
1973;16.0
1974;19.0
1975;16.0
1976;18.0
1977;16.0
1978;23.0
1979;16.0
1980;15.0
1981;17.0
1982;15.0
1983;15.0
1984;15.0
1985;15.0
1986;17.0
1987;18.0
1988;16.0
1989;18.0
1990;20.0
1991;16.0
1992;17.0
1993;15.0
1994;18.0
1995;17.0
1996;15.0
1997;18.0
1998;15.0
1999;36.0
2000;22.0
2001;21.0
2002;16.0
2003;16.0
2004;17.0
2005;16.0
2006;15.0
2007;15.0
2008;15.0
2009;15.0
2010;16.0
2011;17.0
2012;15.0
2013;15.0
2014;18.0
2015;17.0
2016;16.0
2017;15.0
2018;18.0
2019;24.0
2020;16.0
2021;15.0
2022;16.0
2023;23.0
2024;15.0
2025;15.0
2026;19.0
2027;17.0
2028;16.0
2029;15.0
2030;17.0
2031;17.0
2032;15.0
2033;17.0
2034;22.0
2035;17.0
2036;19.0
2037;17.0
2038;15.0
2039;16.0
2040;19.0
2041;16.0
2042;17.0
2043;18.0
2044;16.0
2045;18.0
2046;18.0
2047;18.0
2048;16.0
2049;15.0
2050;19.0
2051;16.0
2052;19.0
2053;15.0
2054;18.0
2055;15.0
2056;18.0
2057;15.0
2058;15.0
2059;15.0
2060;18.0
2061;15.0
2062;16.0
2063;19.0
2064;19.0
2065;21.0
2066;24.0
2067;18.0
2068;16.0
2069;15.0
2070;25.0
2071;16.0
2072;20.0
2073;17.0
2074;15.0
2075;15.0
2076;17.0
2077;16.0
2078;21.0
2079;17.0
2080;17.0
2081;16.0
2082;21.0
2083;18.0
2084;19.0
2085;23.0
2086;18.0
2087;21.0
2088;15.0
2089;26.0
2090;17.0
2091;17.0
2092;20.0
2093;15.0
2094;19.0
2095;19.0
2096;19.0
2097;16.0
2098;18.0
2099;18.0
2100;16.0
2101;16.0
2102;16.0
2103;20.0
2104;24.0
2105;25.0
2106;16.0
2107;15.0
2108;18.0
2109;15.0
2110;17.0
2111;19.0
2112;15.0
2113;20.0
2114;15.0
2115;17.0
2116;20.0
2117;15.0
2118;15.0
2119;17.0
2120;15.0
2121;17.0
2122;32.0
2123;17.0
2124;17.0
2125;21.0
2126;18.0
2127;17.0
2128;17.0
2129;15.0
2130;17.0
2131;24.0
2132;15.0
2133;17.0
2134;15.0
2135;16.0
2136;16.0
2137;15.0
2138;16.0
2139;16.0
2140;18.0
